ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[-0.1274, -0.1960, -9.9372],         self.ang_vels=[-0.0017, -0.0000, 0.0175]>
ImuData<roll_degs=8.9000, pitch_degs=82.8000, accels=[9.5256, -0.0392, -1.2544],         self.ang_vels=[0.5969, 1.1397, -0.0419]>
ImuData<roll_degs=9.7000, pitch_degs=83.3000, accels=[9.4864, -0.0588, -1.0878],         self.ang_vels=[0.6370, 1.2427, -0.0419]>
ImuData<roll_degs=10.2000, pitch_degs=83.6000, accels=[9.5550, -0.0392, -1.0388],         self.ang_vels=[0.6475, 1.2689, -0.0419]>
ImuData<roll_degs=10.8000, pitch_degs=83.9000, accels=[9.5746, -0.0784, -0.8918],         self.ang_vels=[0.6789, 1.3142, -0.0349]>
ImuData<roll_degs=11.4000, pitch_degs=84.2000, accels=[9.6334, -0.0686, -0.8330],         self.ang_vels=[0.6946, 1.3317, -0.0349]>
ImuData<roll_degs=12.1000, pitch_degs=84.5000, accels=[9.6040, 0.0490, -0.6468],         self.ang_vels=[0.7330, 1.3666, -0.0332]>
ImuData<roll_degs=12.9000, pitch_degs=84.8000, accels=[9.6138, 0.0686, -0.5978],         self.ang_vels=[0.7749, 1.3998, -0.0314]>
ImuData<roll_degs=13.8000, pitch_degs=85.2000, accels=[9.6040, 0.0098, -0.5096],         self.ang_vels=[0.7994, 1.4120, -0.0314]>
ImuData<roll_degs=17.6000, pitch_degs=86.1000, accels=[9.7118, 0.0980, -0.4312],         self.ang_vels=[0.9355, 1.4521, -0.0244]>
ImuData<roll_degs=19.3000, pitch_degs=86.4000, accels=[9.6530, 0.0098, -0.3234],         self.ang_vels=[0.9844, 1.4783, -0.0157]>
ImuData<roll_degs=21.5000, pitch_degs=86.8000, accels=[9.6530, 0.0490, -0.2842],         self.ang_vels=[1.0297, 1.5045, -0.0105]>
ImuData<roll_degs=24.1000, pitch_degs=87.1000, accels=[9.5746, 0.0490, -0.2156],         self.ang_vels=[1.0524, 1.5167, -0.0087]>
ImuData<roll_degs=27.5000, pitch_degs=87.4000, accels=[9.6138, 0.0588, -0.1176],         self.ang_vels=[1.0891, 1.5481, -0.0000]>
ImuData<roll_degs=31.9000, pitch_degs=87.7000, accels=[10.4174, 0.2352, 0.1568],         self.ang_vels=[1.1065, 1.5708, 0.0035]>
ImuData<roll_degs=37.7000, pitch_degs=88.0000, accels=[13.7690, -0.7644, 2.1952],         self.ang_vels=[1.1432, 1.5865, 0.0157]>
ImuData<roll_degs=40.7000, pitch_degs=88.2000, accels=[11.1230, -1.0780, 3.3418],         self.ang_vels=[1.1833, 0.7784, -0.0960]>
ImuData<roll_degs=42.1000, pitch_degs=88.2000, accels=[9.1042, -0.1666, 1.5386],         self.ang_vels=[1.2095, 0.2129, 0.0279]>
ImuData<roll_degs=42.2000, pitch_degs=88.2000, accels=[9.5256, -0.5096, 0.4116],         self.ang_vels=[1.1589, -0.0524, 0.0436]>
ImuData<roll_degs=42.9000, pitch_degs=88.2000, accels=[10.1626, -0.9016, 0.2352],         self.ang_vels=[0.9879, 0.1292, -0.0105]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.5060, -0.9114, -0.1666],         self.ang_vels=[0.8709, 0.0524, 0.0087]>
ImuData<roll_degs=43.4000, pitch_degs=88.2000, accels=[9.8980, -1.0388, -0.5488],         self.ang_vels=[0.5986, -0.0017, 0.0192]>
ImuData<roll_degs=43.5000, pitch_degs=88.2000, accels=[9.8000, -0.8526, -0.4018],         self.ang_vels=[0.4503, 0.0035, 0.0192]>
ImuData<roll_degs=43.5000, pitch_degs=88.2000, accels=[9.7118, -0.0882, -0.0000],         self.ang_vels=[0.1536, -0.0140, 0.0209]>
ImuData<roll_degs=43.4000, pitch_degs=88.2000, accels=[9.6922, -0.2548, -0.1372],         self.ang_vels=[0.0140, -0.0314, 0.0209]>
ImuData<roll_degs=43.2000, pitch_degs=88.2000, accels=[9.5256, -0.1666, -0.1764],         self.ang_vels=[-0.0035, -0.0332, 0.0244]>
ImuData<roll_degs=43.1000, pitch_degs=88.2000, accels=[9.8686, -0.1862, -0.0392],         self.ang_vels=[-0.0157, -0.0000, 0.0192]>
ImuData<roll_degs=43.1000, pitch_degs=88.2000, accels=[9.8294, -0.1470, 0.0588],         self.ang_vels=[-0.0140, 0.0035, 0.0192]>
ImuData<roll_degs=43.1000, pitch_degs=88.2000, accels=[9.8686, -0.1764, -0.0392],         self.ang_vels=[-0.0105, 0.0017, 0.0192]>
ImuData<roll_degs=43.1000, pitch_degs=88.2000, accels=[9.9274, -0.1568, -0.1078],         self.ang_vels=[-0.0087, -0.0070, 0.0209]>
ImuData<roll_degs=43.0000, pitch_degs=88.2000, accels=[9.6628, -0.1568, -0.1176],         self.ang_vels=[-0.0087, -0.0070, 0.0192]>
ImuData<roll_degs=43.0000, pitch_degs=88.2000, accels=[9.7608, -0.1764, -0.0784],         self.ang_vels=[-0.0087, -0.0052, 0.0192]>
ImuData<roll_degs=43.0000, pitch_degs=88.2000, accels=[9.8392, -0.1764, -0.1176],         self.ang_vels=[-0.0105, -0.0017, 0.0192]>
ImuData<roll_degs=43.0000, pitch_degs=88.2000, accels=[9.7804, -0.1764, -0.1470],         self.ang_vels=[-0.0105, 0.0052, 0.0175]>
ImuData<roll_degs=43.0000, pitch_degs=88.2000, accels=[9.6236, -0.1764, -0.1274],         self.ang_vels=[-0.0122, 0.0087, 0.0175]>
ImuData<roll_degs=43.0000, pitch_degs=88.2000, accels=[9.6628, -0.1470, -0.1078],         self.ang_vels=[-0.0105, 0.0157, 0.0157]>
ImuData<roll_degs=43.1000, pitch_degs=88.2000, accels=[9.7216, -0.1568, -0.0784],         self.ang_vels=[-0.0087, 0.0192, 0.0157]>
ImuData<roll_degs=43.2000, pitch_degs=88.2000, accels=[9.8196, -0.1764, -0.0686],         self.ang_vels=[-0.0087, 0.0192, 0.0140]>
ImuData<roll_degs=43.2000, pitch_degs=88.2000, accels=[9.8294, -0.1666, -0.0392],         self.ang_vels=[-0.0087, 0.0192, 0.0140]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.8588, -0.1764, -0.0196],         self.ang_vels=[-0.0087, 0.0140, 0.0157]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.7608, -0.1568, -0.0098],         self.ang_vels=[-0.0105, 0.0105, 0.0157]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.7412, -0.2058, -0.0294],         self.ang_vels=[-0.0105, 0.0070, 0.0157]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.7510, -0.2058, -0.0000],         self.ang_vels=[-0.0122, 0.0070, 0.0157]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.7608, -0.1470, -0.0490],         self.ang_vels=[-0.0087, -0.0000, 0.0192]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.8196, -0.2058, -0.1078],         self.ang_vels=[-0.0087, -0.0017, 0.0175]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.8588, -0.2254, -0.1078],         self.ang_vels=[-0.0087, -0.0017, 0.0175]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.7902, -0.1960, -0.0784],         self.ang_vels=[-0.0105, -0.0017, 0.0192]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.7314, -0.1666, -0.0686],         self.ang_vels=[-0.0087, 0.0017, 0.0175]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.6432, -0.1862, -0.0882],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.6432, -0.1666, -0.1470],         self.ang_vels=[-0.0105, -0.0000, 0.0157]>
ImuData<roll_degs=43.2000, pitch_degs=88.2000, accels=[9.7412, -0.1862, -0.1176],         self.ang_vels=[-0.0105, 0.0017, 0.0175]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.8490, -0.1862, -0.0882],         self.ang_vels=[-0.0105, 0.0052, 0.0175]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.8392, -0.1666, -0.0490],         self.ang_vels=[-0.0122, 0.0070, 0.0157]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.8000, -0.1764, -0.0392],         self.ang_vels=[-0.0122, 0.0070, 0.0140]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.7412, -0.1568, 0.0098],         self.ang_vels=[-0.0122, 0.0017, 0.0140]>
ImuData<roll_degs=43.2000, pitch_degs=88.2000, accels=[9.6922, -0.2156, -0.0490],         self.ang_vels=[-0.0122, 0.0017, 0.0140]>
ImuData<roll_degs=43.2000, pitch_degs=88.2000, accels=[9.7118, -0.1764, -0.0686],         self.ang_vels=[-0.0122, 0.0017, 0.0157]>
ImuData<roll_degs=43.2000, pitch_degs=88.2000, accels=[9.7314, -0.2254, -0.0784],         self.ang_vels=[-0.0105, 0.0070, 0.0140]>
ImuData<roll_degs=43.2000, pitch_degs=88.2000, accels=[9.7314, -0.1960, -0.0098],         self.ang_vels=[-0.0105, 0.0087, 0.0140]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.7020, -0.1568, -0.0098],         self.ang_vels=[-0.0087, 0.0105, 0.0140]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.6922, -0.1666, -0.0490],         self.ang_vels=[-0.0105, 0.0105, 0.0140]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.7216, -0.1274, -0.0588],         self.ang_vels=[-0.0105, 0.0105, 0.0140]>
ImuData<roll_degs=43.4000, pitch_degs=88.2000, accels=[9.7314, -0.1274, -0.0294],         self.ang_vels=[-0.0087, 0.0140, 0.0140]>
ImuData<roll_degs=43.4000, pitch_degs=88.2000, accels=[9.8392, -0.1666, -0.0098],         self.ang_vels=[-0.0087, 0.0140, 0.0140]>
ImuData<roll_degs=43.4000, pitch_degs=88.2000, accels=[9.8686, -0.1764, 0.0196],         self.ang_vels=[-0.0087, 0.0105, 0.0157]>
ImuData<roll_degs=43.4000, pitch_degs=88.2000, accels=[9.8588, -0.1764, -0.0686],         self.ang_vels=[-0.0105, -0.0000, 0.0175]>
ImuData<roll_degs=43.4000, pitch_degs=88.2000, accels=[9.7902, -0.1666, -0.0686],         self.ang_vels=[-0.0087, -0.0052, 0.0175]>
ImuData<roll_degs=43.3000, pitch_degs=88.2000, accels=[9.7314, -0.1568, -0.0784],         self.ang_vels=[-0.0087, -0.0105, 0.0175]>
ImuData<roll_degs=43.2000, pitch_degs=88.2000, accels=[9.7314, -0.1666, -0.0490],         self.ang_vels=[-0.0105, -0.0105, 0.0192]>
ImuData<roll_degs=43.1000, pitch_degs=88.2000, accels=[9.7412, -0.1666, -0.0686],         self.ang_vels=[-0.0105, -0.0140, 0.0209]>
ImuData<roll_degs=43.1000, pitch_degs=88.2000, accels=[9.8294, -0.2058, -0.0686],         self.ang_vels=[-0.0105, -0.0140, 0.0227]>
ImuData<roll_degs=43.0000, pitch_degs=88.2000, accels=[9.8000, -0.1666, -0.0784],         self.ang_vels=[-0.0105, -0.0157, 0.0209]>
ImuData<roll_degs=42.9000, pitch_degs=88.2000, accels=[9.7510, -0.1862, -0.0784],         self.ang_vels=[-0.0105, -0.0157, 0.0209]>
ImuData<roll_degs=42.8000, pitch_degs=88.2000, accels=[9.7314, -0.1764, -0.1078],         self.ang_vels=[-0.0105, -0.0157, 0.0209]>
ImuData<roll_degs=42.8000, pitch_degs=88.2000, accels=[9.7020, -0.1960, -0.1176],         self.ang_vels=[-0.0105, -0.0122, 0.0209]>
ImuData<roll_degs=42.7000, pitch_degs=88.2000, accels=[9.7216, -0.1666, -0.1274],         self.ang_vels=[-0.0087, -0.0070, 0.0209]>
ImuData<roll_degs=42.7000, pitch_degs=88.2000, accels=[9.7706, -0.1862, -0.0784],         self.ang_vels=[-0.0087, -0.0035, 0.0192]>
ImuData<roll_degs=42.7000, pitch_degs=88.2000, accels=[9.8098, -0.1764, -0.0588],         self.ang_vels=[-0.0105, 0.0017, 0.0192]>
ImuData<roll_degs=42.7000, pitch_degs=88.2000, accels=[9.7804, -0.1470, -0.0882],         self.ang_vels=[-0.0105, 0.0017, 0.0175]>
ImuData<roll_degs=42.7000, pitch_degs=88.2000, accels=[9.8000, -0.1862, -0.0686],         self.ang_vels=[-0.0087, 0.0017, 0.0175]>
ImuData<roll_degs=42.7000, pitch_degs=88.2000, accels=[9.7412, -0.1470, -0.0588],         self.ang_vels=[-0.0087, -0.0035, 0.0175]>
ImuData<roll_degs=42.6000, pitch_degs=88.2000, accels=[9.7314, -0.1764, -0.1372],         self.ang_vels=[-0.0105, -0.0105, 0.0209]>
ImuData<roll_degs=42.5000, pitch_degs=88.2000, accels=[9.7902, -0.1568, -0.0784],         self.ang_vels=[-0.0105, -0.0105, 0.0192]>
ImuData<roll_degs=42.5000, pitch_degs=88.2000, accels=[9.8294, -0.1568, -0.0294],         self.ang_vels=[-0.0122, -0.0070, 0.0192]>
ImuData<roll_degs=42.4000, pitch_degs=88.2000, accels=[9.7902, -0.1274, -0.0588],         self.ang_vels=[-0.0105, -0.0070, 0.0175]>
ImuData<roll_degs=42.4000, pitch_degs=88.2000, accels=[9.7608, -0.1568, -0.1078],         self.ang_vels=[-0.0105, -0.0140, 0.0192]>
ImuData<roll_degs=42.2000, pitch_degs=88.2000, accels=[9.7216, -0.2058, -0.0686],         self.ang_vels=[-0.0122, -0.0140, 0.0175]>
ImuData<roll_degs=42.1000, pitch_degs=88.2000, accels=[9.7902, -0.1960, -0.0490],         self.ang_vels=[-0.0122, -0.0087, 0.0175]>
ImuData<roll_degs=42.1000, pitch_degs=88.2000, accels=[9.7804, -0.1666, -0.0196],         self.ang_vels=[-0.0140, -0.0070, 0.0175]>
ImuData<roll_degs=42.0000, pitch_degs=88.2000, accels=[9.7804, -0.1764, -0.0196],         self.ang_vels=[-0.0105, -0.0070, 0.0175]>
ImuData<roll_degs=42.0000, pitch_degs=88.2000, accels=[9.7706, -0.1470, -0.0392],         self.ang_vels=[-0.0105, -0.0122, 0.0192]>
ImuData<roll_degs=41.9000, pitch_degs=88.2000, accels=[9.7510, -0.2058, -0.0490],         self.ang_vels=[-0.0105, -0.0140, 0.0192]>
ImuData<roll_degs=41.6000, pitch_degs=88.1000, accels=[9.7902, -0.1862, -0.0784],         self.ang_vels=[-0.0105, -0.0209, 0.0175]>
ImuData<roll_degs=41.5000, pitch_degs=88.1000, accels=[9.8000, -0.1568, -0.0392],         self.ang_vels=[-0.0087, -0.0209, 0.0175]>
ImuData<roll_degs=41.4000, pitch_degs=88.1000, accels=[9.7412, -0.1078, -0.0098],         self.ang_vels=[-0.0052, -0.0209, 0.0157]>
ImuData<roll_degs=41.0000, pitch_degs=88.1000, accels=[9.7608, -0.1372, -0.0490],         self.ang_vels=[0.0157, -0.0367, 0.0157]>
ImuData<roll_degs=40.8000, pitch_degs=88.1000, accels=[9.7510, -0.1470, -0.0294],         self.ang_vels=[0.0227, -0.0436, 0.0175]>
ImuData<roll_degs=40.6000, pitch_degs=88.1000, accels=[9.7706, -0.1764, -0.0686],         self.ang_vels=[0.0367, -0.0489, 0.0175]>
ImuData<roll_degs=40.4000, pitch_degs=88.1000, accels=[9.8098, -0.2058, -0.0588],         self.ang_vels=[0.0401, -0.0524, 0.0175]>
ImuData<roll_degs=40.1000, pitch_degs=88.1000, accels=[9.8000, -0.1568, -0.0196],         self.ang_vels=[0.0384, -0.0541, 0.0192]>
ImuData<roll_degs=39.9000, pitch_degs=88.1000, accels=[9.8000, -0.1372, 0.0392],         self.ang_vels=[0.0349, -0.0646, 0.0192]>
ImuData<roll_degs=39.5000, pitch_degs=88.1000, accels=[9.8000, -0.1078, 0.1568],         self.ang_vels=[0.0384, -0.0820, 0.0192]>
ImuData<roll_degs=39.1000, pitch_degs=88.0000, accels=[9.8784, -0.0784, 0.2646],         self.ang_vels=[0.0436, -0.0960, 0.0192]>
ImuData<roll_degs=38.6000, pitch_degs=88.0000, accels=[9.8980, -0.0196, 0.3724],         self.ang_vels=[0.0611, -0.1379, 0.0175]>
ImuData<roll_degs=37.9000, pitch_degs=88.0000, accels=[9.9568, 0.0098, 0.4802],         self.ang_vels=[0.0768, -0.1641, 0.0175]>
ImuData<roll_degs=37.0000, pitch_degs=87.9000, accels=[9.9274, 0.0294, 0.4704],         self.ang_vels=[0.1134, -0.2217, 0.0175]>
ImuData<roll_degs=36.0000, pitch_degs=87.9000, accels=[10.0058, -0.0098, 0.3920],         self.ang_vels=[0.1536, -0.2758, 0.0157]>
ImuData<roll_degs=35.0000, pitch_degs=87.8000, accels=[9.9274, 0.0098, 0.3234],         self.ang_vels=[0.1763, -0.3037, 0.0157]>
ImuData<roll_degs=33.7000, pitch_degs=87.8000, accels=[10.0156, -0.0490, 0.1666],         self.ang_vels=[0.2374, -0.3718, 0.0122]>
ImuData<roll_degs=32.4000, pitch_degs=87.7000, accels=[9.9176, -0.0686, 0.1862],         self.ang_vels=[0.2967, -0.4363, 0.0140]>
ImuData<roll_degs=29.8000, pitch_degs=87.5000, accels=[9.9666, -0.1372, 0.0294],         self.ang_vels=[0.3665, -0.5131, 0.0105]>
ImuData<roll_degs=28.5000, pitch_degs=87.4000, accels=[9.9372, -0.1666, 0.1078],         self.ang_vels=[0.3910, -0.5376, 0.0087]>
ImuData<roll_degs=27.2000, pitch_degs=87.3000, accels=[9.8196, -0.0784, 0.0196],         self.ang_vels=[0.4328, -0.5882, 0.0105]>
ImuData<roll_degs=25.9000, pitch_degs=87.1000, accels=[9.8294, -0.1078, 0.0294],         self.ang_vels=[0.4625, -0.6336, 0.0052]>
ImuData<roll_degs=24.7000, pitch_degs=87.0000, accels=[9.8294, -0.1274, 0.0098],         self.ang_vels=[0.4765, -0.6562, 0.0035]>
ImuData<roll_degs=23.6000, pitch_degs=86.8000, accels=[9.8980, -0.1372, 0.0490],         self.ang_vels=[0.5044, -0.7016, 0.0035]>
ImuData<roll_degs=22.4000, pitch_degs=86.7000, accels=[9.8784, -0.1568, -0.0000],         self.ang_vels=[0.5236, -0.7522, 0.0035]>
ImuData<roll_degs=21.4000, pitch_degs=86.5000, accels=[9.8882, -0.2352, -0.1470],         self.ang_vels=[0.5306, -0.7802, -0.0000]>
ImuData<roll_degs=20.3000, pitch_degs=86.3000, accels=[9.8980, -0.3430, -0.3626],         self.ang_vels=[0.5236, -0.8343, -0.0035]>
ImuData<roll_degs=19.3000, pitch_degs=86.2000, accels=[9.8588, -0.3724, -0.5684],         self.ang_vels=[0.4922, -0.8744, -0.0070]>
ImuData<roll_degs=18.4000, pitch_degs=86.0000, accels=[9.7412, -0.4214, -0.6664],         self.ang_vels=[0.4608, -0.8866, -0.0035]>
ImuData<roll_degs=17.6000, pitch_degs=85.8000, accels=[9.7510, -0.5194, -0.6664],         self.ang_vels=[0.3822, -0.8971, -0.0035]>
ImuData<roll_degs=16.8000, pitch_degs=85.6000, accels=[9.7902, -0.4802, -0.6174],         self.ang_vels=[0.3368, -0.9041, -0.0017]>
ImuData<roll_degs=16.0000, pitch_degs=85.4000, accels=[9.8392, -0.3822, -0.4900],         self.ang_vels=[0.2566, -0.9285, -0.0017]>
ImuData<roll_degs=15.3000, pitch_degs=85.2000, accels=[9.8196, -0.1862, -0.4704],         self.ang_vels=[0.2059, -0.9652, -0.0017]>
ImuData<roll_degs=14.6000, pitch_degs=84.9000, accels=[9.7804, -0.1372, -0.4900],         self.ang_vels=[0.1955, -0.9844, -0.0000]>
ImuData<roll_degs=14.0000, pitch_degs=84.7000, accels=[9.7412, -0.2352, -0.6860],         self.ang_vels=[0.1955, -1.0175, -0.0017]>
ImuData<roll_degs=13.4000, pitch_degs=84.5000, accels=[9.6530, -0.2646, -0.8134],         self.ang_vels=[0.2042, -1.0402, -0.0017]>
ImuData<roll_degs=12.8000, pitch_degs=84.3000, accels=[9.5844, -0.1960, -0.9800],         self.ang_vels=[0.1955, -1.0472, -0.0000]>
ImuData<roll_degs=12.3000, pitch_degs=84.0000, accels=[9.5746, -0.3234, -1.2642],         self.ang_vels=[0.1780, -1.0489, -0.0000]>
ImuData<roll_degs=11.9000, pitch_degs=83.8000, accels=[9.6138, -0.4998, -1.3916],         self.ang_vels=[0.1292, -1.0245, 0.0070]>
ImuData<roll_degs=11.5000, pitch_degs=83.6000, accels=[9.6432, -0.2842, -1.1368],         self.ang_vels=[0.0838, -1.0071, 0.0087]>
ImuData<roll_degs=11.1000, pitch_degs=83.3000, accels=[9.6726, -0.1666, -1.0290],         self.ang_vels=[0.0052, -0.9756, 0.0122]>
ImuData<roll_degs=10.7000, pitch_degs=83.1000, accels=[9.6334, -0.2156, -1.1074],         self.ang_vels=[-0.0105, -0.9669, 0.0140]>
ImuData<roll_degs=10.4000, pitch_degs=82.9000, accels=[9.5942, -0.1862, -1.1564],         self.ang_vels=[-0.0192, -0.9564, 0.0157]>
ImuData<roll_degs=10.1000, pitch_degs=82.7000, accels=[9.5354, -0.1960, -1.2348],         self.ang_vels=[-0.0279, -0.9407, 0.0175]>
ImuData<roll_degs=9.8000, pitch_degs=82.5000, accels=[9.5844, -0.2254, -1.2348],         self.ang_vels=[-0.0332, -0.9285, 0.0192]>
ImuData<roll_degs=9.5000, pitch_degs=82.3000, accels=[9.6824, -0.2352, -1.2642],         self.ang_vels=[-0.0506, -0.9041, 0.0192]>
ImuData<roll_degs=9.3000, pitch_degs=82.1000, accels=[9.6726, -0.2352, -1.2250],         self.ang_vels=[-0.0698, -0.8796, 0.0262]>
ImuData<roll_degs=9.1000, pitch_degs=81.9000, accels=[9.6824, -0.1568, -1.2250],         self.ang_vels=[-0.0785, -0.8727, 0.0262]>
ImuData<roll_degs=8.8000, pitch_degs=81.7000, accels=[9.6334, -0.1666, -1.2250],         self.ang_vels=[-0.0925, -0.8657, 0.0279]>
ImuData<roll_degs=8.6000, pitch_degs=81.5000, accels=[9.6432, -0.1960, -1.2544],         self.ang_vels=[-0.0960, -0.8639, 0.0297]>
ImuData<roll_degs=8.4000, pitch_degs=81.3000, accels=[9.6530, -0.2058, -1.2152],         self.ang_vels=[-0.1012, -0.8692, 0.0297]>
ImuData<roll_degs=8.3000, pitch_degs=81.1000, accels=[9.7020, -0.1862, -1.2446],         self.ang_vels=[-0.1047, -0.8796, 0.0314]>
ImuData<roll_degs=8.1000, pitch_degs=80.9000, accels=[9.7118, -0.1568, -1.2152],         self.ang_vels=[-0.1065, -0.8901, 0.0314]>
ImuData<roll_degs=7.9000, pitch_degs=80.7000, accels=[9.7216, -0.1470, -1.2544],         self.ang_vels=[-0.1047, -0.9198, 0.0332]>
ImuData<roll_degs=7.7000, pitch_degs=80.5000, accels=[9.7510, -0.1078, -1.1956],         self.ang_vels=[-0.0908, -0.9599, 0.0314]>
ImuData<roll_degs=7.5000, pitch_degs=80.2000, accels=[9.7314, -0.1568, -1.2152],         self.ang_vels=[-0.0820, -0.9844, 0.0297]>
ImuData<roll_degs=7.4000, pitch_degs=80.0000, accels=[9.7216, -0.1666, -1.2348],         self.ang_vels=[-0.0611, -1.0402, 0.0244]>
ImuData<roll_degs=7.2000, pitch_degs=79.7000, accels=[9.6922, -0.1666, -1.3034],         self.ang_vels=[-0.0384, -1.1030, 0.0227]>
ImuData<roll_degs=7.0000, pitch_degs=79.5000, accels=[9.6922, -0.1862, -1.4308],         self.ang_vels=[-0.0314, -1.1327, 0.0209]>
ImuData<roll_degs=6.8000, pitch_degs=79.2000, accels=[9.7216, -0.2156, -1.5386],         self.ang_vels=[-0.0244, -1.1833, 0.0192]>
ImuData<roll_degs=6.7000, pitch_degs=78.9000, accels=[9.6530, -0.2058, -1.6170],         self.ang_vels=[-0.0279, -1.2025, 0.0192]>
ImuData<roll_degs=6.5000, pitch_degs=78.7000, accels=[9.6040, -0.1764, -1.6660],         self.ang_vels=[-0.0419, -1.2339, 0.0209]>
ImuData<roll_degs=6.3000, pitch_degs=78.4000, accels=[9.5550, -0.1960, -1.7052],         self.ang_vels=[-0.0663, -1.2601, 0.0262]>
ImuData<roll_degs=6.2000, pitch_degs=78.1000, accels=[9.5158, -0.1960, -1.7738],         self.ang_vels=[-0.0785, -1.2706, 0.0279]>
ImuData<roll_degs=6.0000, pitch_degs=77.8000, accels=[9.5648, -0.2450, -1.8620],         self.ang_vels=[-0.1100, -1.2898, 0.0349]>
ImuData<roll_degs=5.9000, pitch_degs=77.5000, accels=[9.5844, -0.2646, -1.9012],         self.ang_vels=[-0.1484, -1.3073, 0.0436]>
ImuData<roll_degs=5.7000, pitch_degs=77.2000, accels=[9.5942, -0.2940, -1.9502],         self.ang_vels=[-0.1710, -1.3177, 0.0471]>
ImuData<roll_degs=5.6000, pitch_degs=76.9000, accels=[9.6040, -0.3038, -1.9992],         self.ang_vels=[-0.2199, -1.3456, 0.0576]>
ImuData<roll_degs=5.5000, pitch_degs=76.6000, accels=[9.5942, -0.3528, -2.0482],         self.ang_vels=[-0.2688, -1.3875, 0.0698]>
ImuData<roll_degs=5.3000, pitch_degs=76.2000, accels=[9.5550, -0.3332, -2.1070],         self.ang_vels=[-0.2950, -1.4137, 0.0768]>
ImuData<roll_degs=5.2000, pitch_degs=75.9000, accels=[9.5746, -0.3920, -2.2540],         self.ang_vels=[-0.3543, -1.4643, 0.0908]>
ImuData<roll_degs=5.1000, pitch_degs=75.6000, accels=[9.5354, -0.3332, -2.3716],         self.ang_vels=[-0.3857, -1.4888, 0.1012]>
ImuData<roll_degs=4.9000, pitch_degs=75.2000, accels=[9.5452, -0.3332, -2.4598],         self.ang_vels=[-0.4643, -1.5254, 0.1204]>
ImuData<roll_degs=4.8000, pitch_degs=74.8000, accels=[9.5550, -0.3234, -2.5088],         self.ang_vels=[-0.5463, -1.5551, 0.1466]>
ImuData<roll_degs=4.7000, pitch_degs=74.5000, accels=[9.5256, -0.2940, -2.5676],         self.ang_vels=[-0.5899, -1.5673, 0.1588]>
ImuData<roll_degs=4.5000, pitch_degs=74.1000, accels=[9.5158, -0.2450, -2.5676],         self.ang_vels=[-0.6720, -1.5970, 0.1815]>
ImuData<roll_degs=4.4000, pitch_degs=73.7000, accels=[9.4178, -0.3038, -2.6852],         self.ang_vels=[-0.7505, -1.6232, 0.2112]>
ImuData<roll_degs=4.3000, pitch_degs=73.4000, accels=[9.3688, -0.2548, -2.7636],         self.ang_vels=[-0.7854, -1.6354, 0.2217]>
